SNo,Year,All-Star,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
23849,2016,1,Kyle Lowry,PG,29,TOR,77,77,2851,22.2,0.578,0.457,0.41,2.2,12.3,7.3,29.9,2.9,1,13.7,26.1,,8,3.7,11.6,0.196,,6.2,0.6,6.8,6.3,512,1198,0.427,212,547,0.388,300,651,0.461,0.516,398,491,0.811,55,310,365,494,158,34,225,211,1634
23850,2016,0,Trey Lyles,PF,20,UTA,80,33,1382,11.6,0.517,0.294,0.188,5,20.2,12.6,7.1,1,1.1,12.1,17.9,,0.6,1.7,2.3,0.079,,-2.4,-0.4,-2.8,-0.3,191,436,0.438,49,128,0.383,142,308,0.461,0.494,57,82,0.695,59,240,299,59,26,18,65,114,488
23851,2016,0,Shelvin Mack,PG,25,TOT,52,27,1058,13.6,0.507,0.301,0.147,1.4,12.5,7,30.6,1.7,0.2,17.7,23.3,,0.2,1.2,1.3,0.061,,-0.5,-0.8,-1.2,0.2,182,415,0.439,39,125,0.312,143,290,0.493,0.486,45,61,0.738,13,115,128,187,34,3,95,72,448
23852,2016,0,Shelvin Mack,PG,25,ATL,24,0,179,15.4,0.464,0.284,0.126,1.2,11.9,6.7,36.9,2.2,0,12.3,28.5,,-0.1,0.3,0.2,0.045,,-1.3,-1.8,-3.1,0,40,95,0.421,4,27,0.148,36,68,0.529,0.442,9,12,0.75,2,20,22,38,8,0,14,7,93
23853,2016,0,Shelvin Mack,PG,25,UTA,28,27,879,13.2,0.52,0.306,0.153,1.5,12.6,7,29.3,1.6,0.3,19.2,22.2,,0.2,0.9,1.2,0.064,,-0.3,-0.5,-0.8,0.3,142,320,0.444,35,98,0.357,107,222,0.482,0.498,36,49,0.735,11,95,106,149,26,3,81,65,355
23854,2016,0,Ian Mahinmi,C,29,IND,71,71,1816,16.6,0.603,0,0.502,8.3,22.1,15.3,8.9,1.8,3.3,15.5,15.7,,2.9,3.3,6.2,0.163,,-0.9,3.3,2.4,2,264,448,0.589,0,0,,264,448,0.589,0.589,132,225,0.587,138,369,507,104,65,75,100,220,660
23855,2016,0,Devyn Marble,SG,23,ORL,28,0,249,5.2,0.368,0.451,0.338,2.6,14.4,8.5,6.6,2.6,0.3,7.9,15.7,,-0.4,0.3,-0.1,-0.026,,-4.8,-0.6,-5.5,-0.2,21,71,0.296,8,32,0.25,13,39,0.333,0.352,10,24,0.417,6,32,38,12,13,1,7,25,60
23856,2016,0,Boban Marjanovic,C,27,SAS,54,4,508,27.7,0.662,0,0.655,16.9,26.2,21.7,6.6,1.2,3.5,11.5,22.8,,2.3,1.2,3.4,0.325,,2.7,0.9,3.6,0.7,105,174,0.603,0,0,,105,174,0.603,0.603,87,114,0.763,73,121,194,21,12,23,29,54,297
23857,2016,0,Kendall Marshall,PG,24,PHI,30,6,400,6.7,0.449,0.415,0.11,0.5,7.3,3.8,28.4,2,0.4,25.8,18.3,,-0.7,0.1,-0.5,-0.064,,-5.5,-3.3,-8.8,-0.7,43,118,0.364,16,49,0.327,27,69,0.391,0.432,9,13,0.692,2,26,28,73,16,2,43,30,111
23858,2016,0,Jarell Martin,PF,21,MEM,27,0,380,14,0.534,0.017,0.534,11.2,14.7,12.9,6.4,1.1,1.7,11.7,19.2,,0.5,0.2,0.8,0.1,,-1.6,-1.6,-3.2,-0.1,54,116,0.466,0,2,0,54,114,0.474,0.466,45,62,0.726,39,47,86,15,8,7,19,58,153
23859,2016,0,Kevin Martin,SG,32,TOT,55,13,1095,11.5,0.52,0.325,0.411,1.5,10,5.8,8.2,1.2,0.2,9.8,22.6,,0.7,0.5,1.2,0.054,,-1.4,-3.1,-4.5,-0.7,156,419,0.372,49,136,0.36,107,283,0.378,0.431,153,172,0.89,14,96,110,58,26,3,54,83,514
23860,2016,0,Kevin Martin,SG,32,MIN,39,12,834,11.9,0.523,0.308,0.425,1.4,9.8,5.6,8.8,1,0.1,9.4,23.5,,0.7,0.1,0.8,0.045,,-1.2,-4,-5.2,-0.7,126,334,0.377,38,103,0.369,88,231,0.381,0.434,125,142,0.88,10,71,81,46,17,1,41,68,415
23861,2016,0,Kevin Martin,SG,32,SAS,16,1,261,10.1,0.504,0.388,0.353,1.8,10.6,6.3,6.4,1.8,0.6,11.7,19.5,,0,0.4,0.4,0.082,,-2.2,-0.2,-2.4,0,30,85,0.353,11,33,0.333,19,52,0.365,0.418,28,30,0.933,4,25,29,12,9,2,13,15,99
23862,2016,0,Wesley Matthews,SF,29,DAL,78,78,2644,10.9,0.532,0.615,0.171,1.1,8.8,4.9,8.9,1.5,0.5,7.8,17.2,,1.9,1.8,3.7,0.067,,0.8,-0.3,0.5,1.6,331,854,0.388,189,525,0.36,142,329,0.432,0.498,126,146,0.863,27,211,238,151,78,17,78,179,977
23863,2016,0,O.J. Mayo,SG,28,MIL,41,24,1090,7.7,0.474,0.505,0.125,1.4,9.6,5.5,15.8,2.2,0.6,17.5,17,,-0.7,0.6,-0.1,-0.005,,-2,-1.5,-3.5,-0.4,119,321,0.371,52,162,0.321,67,159,0.421,0.452,31,40,0.775,13,92,105,118,48,8,72,126,321
23864,2016,0,Luc Mbah,PF,29,LAC,75,61,1274,7.3,0.498,0.193,0.275,5.2,9.4,7.3,3.3,1.7,1.2,12.8,9.4,,0.2,1.3,1.6,0.059,,-3,1.5,-1.6,0.1,94,207,0.454,13,40,0.325,81,167,0.485,0.486,30,57,0.526,60,111,171,30,44,19,34,100,231
23865,2016,0,James Michael,PF,23,GSW,41,1,262,15.9,0.554,0.024,0.583,13.1,10.9,11.9,9.2,1.8,2.2,13.2,20.1,,0.5,0.3,0.8,0.146,,-0.9,-0.3,-1.1,0.1,45,84,0.536,1,2,0.5,44,82,0.537,0.542,26,49,0.531,30,28,58,17,10,8,16,39,117
23866,2016,0,Ray McCallum,PG,24,TOT,41,6,475,9.1,0.449,0.288,0.103,1.9,9.3,5.6,18.5,1.3,1.2,13.6,16.8,,-0.2,0.5,0.3,0.034,,-2.9,-0.8,-3.8,-0.2,55,146,0.377,15,42,0.357,40,104,0.385,0.428,12,15,0.8,8,39,47,60,12,7,24,29,137
23867,2016,0,Ray McCallum,PG,24,SAS,31,3,256,10.3,0.476,0.239,0.149,2.8,10.8,6.9,17.7,1,1.2,13.3,14.7,,0.1,0.4,0.5,0.092,,-2.4,0.4,-2,0,27,67,0.403,5,16,0.313,22,51,0.431,0.44,9,10,0.9,6,25,31,33,5,4,11,14,68
23868,2016,0,Ray McCallum,PG,24,MEM,10,3,219,7.7,0.425,0.329,0.063,1,7.6,4.2,19.5,1.6,1.3,13.8,19.3,,-0.3,0.1,-0.2,-0.033,,-3.5,-2.2,-5.7,-0.2,28,79,0.354,10,26,0.385,18,53,0.34,0.418,3,5,0.6,2,14,16,27,7,3,13,15,69
23869,2016,0,C.J. McCollum,SG,24,POR,80,80,2780,17.7,0.544,0.33,0.158,1.8,8.3,5,21.6,1.7,0.6,11.4,27.1,,4.4,1.7,6,0.104,,2.5,-2,0.4,1.7,641,1431,0.448,197,472,0.417,444,959,0.463,0.517,187,226,0.827,47,212,259,341,97,23,196,187,1666
23870,2016,0,T.J. McConnell,PG,23,PHI,81,17,1606,14.5,0.511,0.192,0.088,2.8,14.5,8.5,37.2,2.9,0.5,22.5,17,,0.6,1.4,1.9,0.058,,-1.7,-0.4,-2.1,0,218,464,0.47,31,89,0.348,187,375,0.499,0.503,26,41,0.634,43,207,250,367,95,10,140,114,493
23871,2016,0,Chris McCullough,PF,20,BRK,24,4,362,12.2,0.47,0.312,0.211,7.6,13.6,10.5,3.7,3.9,2.7,11.2,16.5,,-0.1,0.4,0.3,0.043,,-2.1,1.1,-1,0.1,44,109,0.404,13,34,0.382,31,75,0.413,0.463,11,23,0.478,25,43,68,9,28,12,15,39,112
23872,2016,0,K.J. McDaniels,SF,22,HOU,37,1,235,10.6,0.522,0.347,0.417,7.5,12.3,9.9,6.5,1.5,2.1,16.6,18.7,,0.1,0.1,0.2,0.043,,-3.1,-1.9,-5,-0.2,29,72,0.403,7,25,0.28,22,47,0.468,0.451,24,30,0.8,16,26,42,10,7,6,17,30,89
23873,2016,0,Doug McDermott,SF,24,CHI,81,4,1861,10.9,0.561,0.402,0.13,2.1,8.8,5.5,5,0.4,0.2,7.2,17.3,,2.1,0.7,2.8,0.073,,-0.3,-2.8,-3.1,-0.5,291,644,0.452,110,259,0.425,181,385,0.47,0.537,72,84,0.857,37,158,195,59,14,6,53,127,764
23874,2016,0,Mitch McGary,PF,23,OKC,20,0,72,7.4,0.474,0.174,0.435,6.4,20.1,13.6,6,0.7,2.1,20.3,20.4,,-0.1,0.1,0,-0.018,,-6.2,-1.5,-7.7,-0.1,11,23,0.478,0,4,0,11,19,0.579,0.478,4,10,0.4,4,14,18,3,1,2,7,10,26
23875,2016,0,JaVale McGee,C,28,DAL,34,2,370,19.9,0.574,0.007,0.269,15.8,23.7,19.7,1.5,0.7,5.9,12.3,21.1,,0.6,0.5,1.1,0.146,,-2.9,-0.6,-3.5,-0.1,77,134,0.575,0,1,0,77,133,0.579,0.575,18,36,0.5,53,80,133,3,5,26,21,49,172
23876,2016,0,Ben McLemore,SG,22,SAC,68,53,1443,8.6,0.531,0.407,0.226,2.6,8.5,5.6,7.9,1.7,0.6,16.5,17.6,,-0.4,0.7,0.3,0.01,,-2,-1.2,-3.2,-0.4,195,455,0.429,67,185,0.362,128,270,0.474,0.502,74,103,0.718,34,114,148,79,52,10,99,140,531
23877,2016,0,Jordan McRae,PG,24,TOT,22,1,195,14.2,0.548,0.282,0.359,2.3,9.2,5.7,20.9,0.7,0.4,14.2,23.9,,0.2,0.1,0.4,0.087,,-0.9,-3.3,-4.3,-0.1,34,78,0.436,10,22,0.455,24,56,0.429,0.5,21,28,0.75,4,16,20,25,3,1,15,17,99
23878,2016,0,Jordan McRae,PG,24,PHO,7,0,82,14.2,0.567,0.423,0.577,2.6,8.1,5.3,19.1,1.8,0,15.5,20,,0.1,0,0.2,0.096,,-0.1,-2.9,-3,0,11,26,0.423,3,11,0.273,8,15,0.533,0.481,12,15,0.8,2,6,8,10,3,0,6,7,37
23879,2016,0,Jordan McRae,PG,24,CLE,15,1,113,14.2,0.537,0.212,0.25,2,9.9,6,22.3,0,0.7,13.5,26.7,,0.1,0.1,0.2,0.081,,-1.5,-3.6,-5.2,-0.1,23,52,0.442,7,11,0.636,16,41,0.39,0.51,9,13,0.692,2,10,12,15,0,1,9,10,62
23880,2016,0,Josh McRoberts,PF,28,MIA,42,1,595,9.9,0.453,0.331,0.27,4.3,15.3,10,19.4,1.6,0.9,15.3,15,,0.1,0.7,0.8,0.064,,-1.9,0.6,-1.4,0.1,55,148,0.372,12,49,0.245,43,99,0.434,0.412,28,40,0.7,22,83,105,81,18,7,30,68,150
23881,2016,0,Jodie Meeks,SG,28,DET,3,0,43,13.5,0.506,0.45,0.2,2.4,10.6,6.3,11.3,0,0,4.4,23.1,,0.1,0,0.1,0.107,,0.1,-4.2,-4.1,0,7,20,0.35,4,9,0.444,3,11,0.273,0.45,4,4,1,1,4,5,3,0,0,1,2,22
23882,2016,0,Salah Mejri,C,29,DAL,34,6,397,16.8,0.636,0.013,0.59,11.4,22.6,17,3.9,1,7.6,19,14,,0.6,0.7,1.3,0.156,,-2.6,3.7,1.1,0.3,49,78,0.628,0,1,0,49,77,0.636,0.628,27,46,0.587,41,82,123,10,8,36,23,54,125
23883,2016,0,Jordan Mickey,PF,21,BOS,16,0,57,15.3,0.398,0,0.455,11,13.3,12.1,2.6,0,15.1,3.6,20.5,,0,0.1,0.1,0.068,,-7.3,4.1,-3.2,0,8,22,0.364,0,0,,8,22,0.364,0.364,5,10,0.5,6,7,13,1,0,11,1,5,21
23884,2016,0,Khris Middleton,SG,24,MIL,79,79,2852,16.8,0.56,0.316,0.273,1.8,10.2,6,18.9,2.3,0.6,12.3,23,,4.3,1.8,6.1,0.103,,2.2,-1.6,0.6,1.9,507,1142,0.444,143,361,0.396,364,781,0.466,0.507,277,312,0.888,44,258,302,331,131,19,180,204,1434
23885,2016,0,C.J. Miles,SF,28,IND,64,24,1464,14,0.547,0.61,0.196,1.9,11.1,6.5,7,1.8,1.6,9.2,22.8,,1.2,1.9,3.1,0.103,,1,-1.2,-0.2,0.7,259,634,0.409,142,387,0.367,117,247,0.474,0.521,93,124,0.75,25,150,175,63,53,29,70,142,753
23886,2016,0,Andre Miller,PG,39,TOT,39,4,461,13.4,0.6,0.075,0.302,3.1,9.5,6.4,28.3,1.8,0,23.6,15.4,,0.6,0.4,1,0.1,,-1.1,-1.8,-2.9,-0.1,59,106,0.557,2,8,0.25,57,98,0.582,0.566,24,32,0.75,12,39,51,87,16,0,37,46,144
23887,2016,0,Andre Miller,PG,39,MIN,26,0,280,13.7,0.663,0.069,0.328,2.5,7.4,5,31.9,1.6,0,27.4,14.6,,0.5,0.1,0.5,0.088,,-0.8,-3.7,-4.5,-0.2,36,58,0.621,1,4,0.25,35,54,0.648,0.629,15,19,0.789,6,18,24,58,9,0,25,32,88
23888,2016,0,Andre Miller,PG,39,SAS,13,4,181,12.9,0.521,0.083,0.271,3.9,12.8,8.5,22.6,2,0,18.3,16.6,,0.1,0.3,0.4,0.118,,-1.5,1,-0.5,0.1,23,48,0.479,1,4,0.25,22,44,0.5,0.49,9,13,0.692,6,21,27,29,7,0,12,14,56
23889,2016,0,Mike Miller,SF,35,DEN,47,2,373,6.5,0.508,0.839,0,1.8,14.2,7.9,14.9,1.7,0.9,21.5,9.3,,0.1,0.3,0.3,0.04,,-2.5,-0.3,-2.7,-0.1,22,62,0.355,19,52,0.365,3,10,0.3,0.508,0,0,,6,47,53,40,13,4,17,53,63
23890,2016,0,Patty Mills,PG,27,SAS,81,3,1662,14.6,0.541,0.523,0.095,1.9,8.7,5.4,20.1,1.8,0.3,10.7,19.7,,2.2,2.6,4.8,0.139,,2.1,-0.4,1.7,1.6,260,612,0.425,123,320,0.384,137,292,0.469,0.525,47,58,0.81,27,131,158,226,59,6,76,102,690
23891,2016,0,Elijah Millsap,SG,28,UTA,20,0,173,6.5,0.384,0.308,0.462,4.1,19.5,11.8,16.2,2.1,1.5,16.1,14.9,,-0.2,0.3,0.1,0.033,,-4.6,1.8,-2.8,0,11,39,0.282,1,12,0.083,10,27,0.37,0.295,13,18,0.722,6,29,35,19,7,3,9,33,36
23892,2016,1,Paul Millsap,PF,30,ATL,81,81,2647,21.3,0.556,0.218,0.383,8.4,21.5,15.1,16.4,2.7,4.1,13.3,24.3,,4.1,6,10.1,0.183,,1.1,4.2,5.3,4.9,501,1066,0.47,74,232,0.319,427,834,0.512,0.505,309,408,0.757,198,534,732,265,147,139,191,237,1385
23893,2016,0,Nikola Mirotic,PF,24,CHI,66,38,1646,15.6,0.564,0.568,0.297,3.8,19.1,11.6,9.4,1.8,2,12.9,21.1,,1.8,2.2,3.9,0.115,,1.1,0.1,1.2,1.3,248,609,0.407,135,346,0.39,113,263,0.43,0.518,146,181,0.807,58,304,362,100,58,46,102,151,777
23894,2016,0,Nazr Mohammed,C,38,OKC,5,0,19,6,0.68,0,0.4,6.1,16.3,11.5,0,0,0,33.8,19.9,,0,0,0,-0.009,,-7.4,-5.9,-13.2,-0.1,3,5,0.6,0,0,,3,5,0.6,0.6,2,2,1,1,3,4,0,0,0,3,4,8
23895,2016,0,Greg Monroe,C,25,MIL,79,67,2314,21.8,0.562,0.001,0.327,10.9,23.4,17.2,13.2,1.6,2.5,10.7,23.5,,5,2.4,7.5,0.155,,1.3,0.2,1.5,2.1,491,941,0.522,0,1,0,491,940,0.522,0.522,228,308,0.74,218,478,696,178,72,67,129,163,1210
23896,2016,0,Luis Montero,SG,22,POR,12,0,42,-2.7,0.337,0.474,0.211,0,10.3,5.2,3.5,0,0,16.2,25.7,,-0.2,0,-0.2,-0.238,,-11,-5.9,-16.9,-0.2,5,19,0.263,1,9,0.111,4,10,0.4,0.289,3,4,0.75,0,4,4,1,0,0,4,1,14
23897,2016,0,E'Twaun Moore,SG,26,CHI,59,22,1263,11.4,0.548,0.267,0.09,1.6,9.3,5.5,12.1,1.5,1,11.6,15.9,,0.9,1,1.8,0.07,,-1.1,-0.7,-1.8,0.1,187,389,0.481,47,104,0.452,140,285,0.491,0.541,22,35,0.629,19,114,133,99,37,18,53,103,443
23898,2016,0,Eric Moreland,PF,24,SAC,8,0,48,7.4,0.515,0,0.667,6.8,17.9,12.4,2.7,0,6.7,27.9,9.5,,0,0,0,0.012,,-6.5,1.9,-4.5,0,3,6,0.5,0,0,,3,6,0.5,0.5,2,4,0.5,3,8,11,1,0,4,3,4,8
23899,2016,0,Marcus Morris,SF,26,DET,80,80,2856,12.7,0.531,0.315,0.287,3.3,12.4,7.7,11,1.2,0.6,11.6,18.4,,2.9,2.5,5.4,0.091,,0.2,0.5,0.7,2,410,945,0.434,108,298,0.362,302,647,0.467,0.491,203,271,0.749,91,313,404,201,67,23,140,170,1131
23900,2016,0,Markieff Morris,PF,26,TOT,64,45,1629,12.2,0.489,0.216,0.205,4.8,19.3,11.9,12.7,1.7,1.7,14.7,24.2,,-1.2,1.7,0.5,0.015,,-2.9,0.1,-2.8,-0.3,305,718,0.425,47,155,0.303,258,563,0.458,0.458,108,147,0.735,73,279,352,124,58,34,135,184,765
23901,2016,0,Markieff Morris,PF,26,PHO,37,24,917,10.8,0.456,0.176,0.213,5,18.3,11.5,16.1,1.8,1.5,16,26,,-1.3,0.8,-0.5,-0.029,,-3.8,0,-3.8,-0.4,171,431,0.397,22,76,0.289,149,355,0.42,0.422,66,92,0.717,43,151,194,87,33,17,90,104,430
23902,2016,0,Markieff Morris,PF,26,WAS,27,21,712,14,0.538,0.275,0.192,4.6,20.5,12.4,8.2,1.7,1.9,12.6,21.9,,0.2,0.9,1.1,0.072,,-1.8,0.2,-1.5,0.1,134,287,0.467,25,79,0.316,109,208,0.524,0.51,42,55,0.764,30,128,158,37,25,17,45,80,335
23903,2016,0,Anthony Morrow,SG,30,OKC,68,6,926,10.7,0.543,0.613,0.117,1.2,5.8,3.6,3.7,1.2,0.4,4.6,16.9,,1.4,0.5,1.9,0.097,,0.5,-3.2,-2.7,-0.2,136,333,0.408,79,204,0.387,57,129,0.442,0.527,29,39,0.744,10,52,62,24,22,5,17,64,380
23904,2016,0,Donatas Motiejunas,PF,25,HOU,37,22,547,11.3,0.504,0.278,0.259,7.4,14.6,11,12.2,1.5,0.8,16.2,21.4,,0,0.3,0.3,0.026,,-2.5,-1.9,-4.3,-0.3,90,205,0.439,16,57,0.281,74,148,0.5,0.478,34,53,0.642,37,72,109,41,17,5,44,69,230
23905,2016,0,Timofey Mozgov,C,29,CLE,76,48,1326,14.6,0.593,0.019,0.265,9.5,19.2,14.4,3.9,0.9,3.5,15,16.1,,1.8,1.9,3.7,0.133,,-2.2,1,-1.2,0.3,203,359,0.565,1,7,0.143,202,352,0.574,0.567,68,95,0.716,110,227,337,33,22,57,71,159,475
23906,2016,0,Emmanuel Mudiay,PG,19,DEN,68,66,2068,9.9,0.437,0.256,0.231,1.7,10.9,6.2,29,1.6,1.4,17.9,25.7,,-3.3,1.2,-2.1,-0.049,,-3.1,-1.2,-4.3,-1.2,329,905,0.364,74,232,0.319,255,673,0.379,0.404,140,209,0.67,32,200,232,372,65,35,217,141,872
23907,2016,0,Shabazz Muhammad,SF,23,MIN,82,0,1682,15.2,0.548,0.223,0.355,7,11.4,9.2,5.2,0.7,0.3,8.2,22.8,,2.6,0.2,2.7,0.077,,0,-4.2,-4.2,-0.9,317,681,0.465,44,152,0.289,273,529,0.516,0.498,185,242,0.764,100,167,267,52,24,7,70,94,863
23908,2016,0,Xavier Munford,SG,23,MEM,14,0,244,9.9,0.481,0.299,0.182,1.3,13.7,7.2,14.3,2.7,1.1,15.3,18,,-0.2,0.2,0.1,0.017,,-2.9,-0.1,-3.1,-0.1,32,77,0.416,9,23,0.391,23,54,0.426,0.474,7,14,0.5,3,28,31,22,13,3,15,25,80
23909,2016,0,Mike Muscala,C,24,ATL,60,0,565,13.6,0.576,0.257,0.257,7.5,14.9,11.3,9.1,1.1,3.8,13.8,15.5,,0.7,0.9,1.6,0.136,,-2,1.5,-0.5,0.2,76,152,0.5,12,39,0.308,64,113,0.566,0.539,31,39,0.795,38,79,117,34,13,27,27,72,195
23910,2016,0,Larry Nance,PF,23,LAL,63,22,1266,13.4,0.544,0.033,0.157,8.3,18.6,13.3,5.7,2.1,1.4,11.3,12.6,,1.3,0.9,2.2,0.083,,-2,0.6,-1.4,0.2,158,300,0.527,1,10,0.1,157,290,0.541,0.528,32,47,0.681,101,211,312,44,54,23,41,124,349
23911,2016,0,Shabazz Napier,PG,24,ORL,55,0,600,9.6,0.46,0.517,0.224,1.6,8.6,5.1,23.1,1.9,0.1,17.2,19.7,,-0.3,0.4,0.1,0.004,,-2.3,-2.6,-4.9,-0.4,68,201,0.338,34,104,0.327,34,97,0.351,0.423,33,45,0.733,9,46,55,97,23,1,46,38,203
23912,2016,0,Gary Neal,SG,31,WAS,40,2,807,13.5,0.558,0.308,0.169,1.5,10.2,5.8,9.2,1.2,0.1,7.7,20.5,,0.9,0.5,1.4,0.085,,-0.5,-2.3,-2.8,-0.2,151,325,0.465,41,100,0.41,110,225,0.489,0.528,47,55,0.855,11,72,83,47,20,1,29,55,390
23913,2016,0,Jameer Nelson,PG,33,DEN,39,15,1036,9.5,0.464,0.469,0.114,2,10.4,6.2,27.3,1.2,0.4,17,16.4,,0.1,0.4,0.5,0.024,,-1.2,-1.9,-3.1,-0.3,113,307,0.368,43,144,0.299,70,163,0.429,0.438,30,35,0.857,19,96,115,190,25,5,66,100,299
23914,2016,0,Raul Neto,PG,23,UTA,81,53,1499,10.2,0.53,0.388,0.167,1.3,8,4.7,18.7,2.2,0.1,19.5,17.2,,0.2,1.6,1.8,0.058,,-1.6,-0.7,-2.3,-0.1,180,418,0.431,64,162,0.395,116,256,0.453,0.507,52,70,0.743,17,103,120,174,62,2,109,122,476
23915,2016,0,Andrew Nicholson,PF,26,ORL,56,0,823,14.8,0.567,0.368,0.21,4.5,22.8,13.5,4.8,0.6,2.2,10.8,20.4,,0.8,0.8,1.6,0.092,,-1.7,-2,-3.7,-0.4,146,310,0.471,41,114,0.36,105,196,0.536,0.537,51,65,0.785,34,167,201,25,10,22,41,69,384
23916,2016,0,Joakim Noah,C,30,CHI,29,2,635,14.1,0.406,0.008,0.338,14.7,27.3,21.1,24.2,1.4,3.3,25.4,14.2,,0,1.1,1.1,0.079,,-2.3,4.3,1.9,0.6,51,133,0.383,0,1,0,51,132,0.386,0.383,22,45,0.489,87,168,255,110,18,29,52,77,124
23917,2016,0,Nerlens Noel,C,21,PHI,67,62,1965,16.2,0.544,0.003,0.387,8.2,22.2,15,10.5,2.9,3.9,18.7,18.8,,0.3,2.8,3,0.074,,-2.7,3.4,0.7,1.3,306,587,0.521,1,2,0.5,305,585,0.521,0.522,134,227,0.59,154,388,542,122,118,100,158,192,747
23918,2016,0,Lucas Nogueira,C,23,TOR,29,1,225,15.6,0.642,0.068,0.341,9.3,14,11.7,4.9,2.8,4.4,17.9,12.4,,0.3,0.4,0.7,0.154,,-0.4,2.9,2.6,0.3,28,44,0.636,1,3,0.333,27,41,0.659,0.648,8,15,0.533,18,28,46,7,12,12,11,29,65
23919,2016,0,Steve Novak,PF,32,TOT,10,0,44,14.4,0.651,0.833,0.056,0,12,6.2,0,0,0,5.1,19.2,,0.1,0,0.1,0.121,,1.3,-8,-6.6,-0.1,8,18,0.444,7,15,0.467,1,3,0.333,0.639,1,1,1,0,5,5,0,0,0,1,3,24
23920,2016,0,Steve Novak,PF,32,OKC,7,0,24,20.8,0.708,0.75,0,0,17.2,9.1,0,0,0,7.7,23.1,,0.1,0,0.1,0.181,,2.9,-8.5,-5.7,0,6,12,0.5,5,9,0.556,1,3,0.333,0.708,0,0,,0,4,4,0,0,0,1,1,17
23921,2016,0,Steve Novak,PF,32,MIL,3,0,20,6.7,0.543,1,0.167,0,5.7,2.9,0,0,0,0,14.5,,0,0,0,0.05,,-0.5,-7.3,-7.8,0,2,6,0.333,2,6,0.333,0,0,,0.5,1,1,1,0,1,1,0,0,0,0,2,7
23922,2016,0,Dirk Nowitzki,PF,37,DAL,75,75,2364,19,0.555,0.308,0.252,2.4,20.3,11.4,10.1,1.1,1.8,6.4,25.5,,4.2,2.6,6.8,0.138,,1.2,-0.3,0.9,1.7,498,1112,0.448,126,342,0.368,372,770,0.483,0.504,250,280,0.893,52,437,489,132,52,52,84,161,1372
23923,2016,0,Jusuf Nurkic,C,21,DEN,32,3,547,15.9,0.46,0.012,0.409,12.9,22.7,17.7,12.3,2.2,6.5,16.1,27.2,,-0.5,0.9,0.4,0.031,,-4.1,2.8,-1.3,0.1,101,242,0.417,0,3,0,101,239,0.423,0.417,61,99,0.616,65,110,175,40,24,44,55,91,263
23924,2016,0,J.J. O'Brien,SF,23,UTA,2,0,6,1.3,0,0,0,0,19.4,9.7,0,8.8,0,0,7.7,,0,0,0,-0.028,,-10.2,5.5,-4.7,0,0,1,0,0,0,,0,1,0,0,0,0,,0,1,1,0,1,0,0,1,0
23925,2016,0,Johnny O'Bryant,PF,22,MIL,66,4,857,7.4,0.441,0.005,0.191,8.7,14.7,11.7,5.4,1.1,0.8,12,13.5,,-0.2,0.4,0.3,0.014,,-4.3,-1.7,-6,-0.9,86,209,0.411,1,1,1,85,208,0.409,0.414,27,40,0.675,65,111,176,32,18,8,31,100,200
23926,2016,0,Kyle O'Quinn,PF,25,NYK,65,1,764,17.5,0.52,0.081,0.221,11,24.5,17.9,15.9,1.3,4.9,17,21.2,,0.5,1.2,1.6,0.103,,-1.8,2.5,0.7,0.5,129,271,0.476,5,22,0.227,124,249,0.498,0.485,46,60,0.767,76,174,250,72,20,49,61,107,309
23927,2016,0,Jahlil Okafor,C,20,PHI,53,48,1591,17.1,0.536,0.008,0.248,8.1,17.8,12.8,8.2,0.7,2.9,12.5,27.3,,0.3,0.9,1.2,0.037,,-2.6,-1.5,-4.1,-0.8,397,781,0.508,1,6,0.167,396,775,0.511,0.509,133,194,0.686,122,251,373,65,22,61,124,140,928
23928,2016,0,Victor Oladipo,SG,23,ORL,72,52,2379,16.7,0.534,0.291,0.255,2.2,14,8,18.6,2.4,1.9,12.4,22.9,,2.2,2.7,4.9,0.099,,1,0.8,1.8,2.3,425,970,0.438,98,282,0.348,327,688,0.475,0.489,205,247,0.83,48,297,345,282,116,54,153,174,1153
23929,2016,0,Kelly Olynyk,C,24,BOS,69,8,1395,16.3,0.561,0.378,0.23,5.4,16.2,10.7,11.9,1.8,1.8,10.8,20.9,,2.1,2,4.1,0.141,,0.8,0.4,1.2,1.1,253,556,0.455,85,210,0.405,168,346,0.486,0.531,96,128,0.75,72,209,281,105,52,33,74,163,687
23930,2016,0,Kelly Oubre,SF,20,WAS,63,9,671,8.2,0.507,0.374,0.232,4.1,18.4,11.1,2.8,1.6,0.8,12.8,17.4,,-0.3,0.7,0.4,0.031,,-4.3,-1.6,-5.8,-0.7,90,211,0.427,25,79,0.316,65,132,0.492,0.486,31,49,0.633,25,108,133,13,22,7,34,100,236
